19.5634;-0.540374
15.1834;4.17735
6.66376;0.00856497
3.67861;0.0673094
16.86;7.84442
-1.50434;7.40015
-1.90803;-1.20214
3.14484;4.62379
-0.494778;3.04912
10.3825;7.6883
11.5803;9.57124
18.1724;5.88385
-1.79342;6.82647
14.5369;2.05396
19.5509;0.817588
-0.850336;9.51687
5.84156;7.99987
8.4394;7.0029
-1.98453;6.79164
18.2954;8.29571
10.1661;9.34057
12.1091;4.68623
-1.74622;8.50213
0.401706;-1.04054
4.51062;6.06411
17.5209;8.95868
11.9981;7.6509
10.5446;5.74803
9.87518;1.86268
19.637;4.23238
10.2472;-1.57092
8.54029;8.95748
17.1197;9.44347
12.594;8.43739
13.0977;5.0306
14.0107;0.871175
9.68047;2.42895
15.5219;4.50959
3.37364;8.86742
11.6933;4.48232
10.7078;4.1168
7.97517;0.566883
4.90745;-1.71647
16.9107;8.24507
5.6014;8.11691
6.20867;8.82649
17.3343;8.22671
15.9373;6.97494
15.7287;3.74436
11.5893;3.90529
-0.579245;2.14542
14.0902;5.14612
13.7197;4.33387
1.03548;9.50544
7.5357;7.12477
8.97757;-1.86718
3.94288;9.42877
2.94946;5.00927
19.4726;-0.985376
7.63297;1.85852
18.4078;7.7318
2.92251;7.67752
12.5906;-1.53102
10.1962;3.62869
9.39112;0.0647893
19.1456;4.9883
9.38539;6.31044
1.9131;0.784579
2.8479;1.79014
2.19837;5.8456
-0.322677;6.27779
12.6271;2.15647
12.1287;8.67813
18.4705;5.41885
19.4367;2.42009
18.6752;8.82429
1.94514;-0.0376233
13.5866;8.1104
2.45749;1.15427
4.855;6.64469
7.56827;1.27307
4.66048;9.42927
19.2364;3.76741
2.05872;0.227816
15.5222;2.50387
16.4679;8.47245
-0.566964;4.05184
2.8197;6.48821
6.67161;-0.205331
5.16294;2.42272
9.39372;1.18443
3.95285;6.36665
7.43581;9.74881
9.8746;5.57816
3.32231;8.21615
5.7419;6.12214
0.730227;5.85585
11.8442;-0.927276
0.975972;7.76525
4.05099;9.18081
2.16006;-0.626046
15.6976;1.05078
11.614;-1.71782
19.1548;-1.84424
1.80756;1.44604
6.39388;6.29161
10.1559;5.82549
6.54014;9.77728
11.8862;9.13532
11.485;8.47738
15.1443;9.5783
10.0991;8.84068
11.6293;0.150924
19.8412;7.05741
19.8463;1.21394
13.1034;0.185297
6.41114;3.89147
7.59947;-1.98631
9.31836;2.77506
-1.68935;6.2505
13.072;2.74793
6.3272;0.851579
-0.948738;7.20037
2.81958;6.14772
13.2821;7.9843
10.146;3.68715
15.5314;-0.775381
6.30101;2.99675
4.1885;2.44123
1.76596;1.29172
12.0345;8.29237
8.0412;-1.75694
5.67037;8.71309
-1.5293;8.35749
4.39494;-1.57381
10.1146;9.70925
7.48589;9.1501
2.69486;3.74754
13.3092;3.18969
1.47463;2.68616
3.819;6.52035
17.0177;-1.2634
15.8658;0.901131
8.51115;-0.879485
11.461;5.78752
6.08909;0.997524
9.14646;7.88925
3.94107;8.26373
13.771;1.49733
13.8056;-1.90951
5.19313;1.2292
19.6329;7.09765
2.36205;0.360579
3.21617;8.72977
11.8422;2.74044
4.26254;8.72427
0.311449;-0.210766
19.0116;9.00576
6.599;3.19423
-1.76849;-1.96728
-0.200134;2.53851
3.55545;5.06163
2.45089;4.27083
7.76316;9.0301
15.9083;-0.0534286
18.3878;-0.30831
7.48892;8.92034
17.7805;5.55508
0.348347;-0.365479
9.52222;6.83119
9.68742;7.70078
11.8517;5.63575
19.065;5.01633
10.1761;2.18037
-1.61397;4.76779
5.72401;-0.807692
18.7282;5.24334
13.1322;-0.265939
0.775982;-0.420703
-0.599036;9.28234
4.46409;9.88475
-0.214285;6.70164
17.8093;9.76336
5.80398;-1.91399
0.56279;8.54157
14.3482;5.77284
13.111;2.47266
4.24909;5.73235
19.0631;8.05011
19.84;9.69955
6.83281;2.12582
-0.364923;2.12419
18.8435;7.1458
8.74013;-1.11666
17.6627;4.62242
-1.69627;0.250965
9.92981;-0.860301
18.0798;3.31226
-0.344385;1.20933
7.89683;0.300948
1.20997;0.315469
16.4686;7.99324
10.4449;-0.517615
8.49691;4.27712
19.1429;3.63832
8.95722;2.35038
15.9009;4.86853
13.5367;7.13331
5.3596;0.332835
16.3638;0.739424
14.418;8.18231
7.14905;1.46242
18.757;1.943
14.0869;-1.77492
11.1126;0.172958
2.63104;6.90322
6.22878;-1.40018
10.6435;9.27655
1.81737;-1.37796
8.18173;-0.385309
9.47732;9.53034
8.93597;2.0245
9.73125;0.439655
0.122642;8.41319
6.74956;9.17445
0.11313;-0.272258
15.1541;4.14301
7.5153;6.67877
16.491;-0.0351472
14.3237;3.23832
5.58599;9.42987
1.92616;6.62624
-1.94557;7.03799
12.4885;0.11189
15.7101;-0.54354
4.83207;1.92039
-0.190874;7.69166
12.5656;5.38566
-1.75926;7.1027
8.63123;2.9038
13.1748;4.95147
10.1578;3.6339
0.00653803;9.82171
2.23991;9.18048
1.27536;9.21653
6.10114;3.92437
17.5184;4.56034
2.67612;8.67609
4.59694;8.4534
-0.555367;-0.741633
19.8347;2.51456
7.49439;-1.10334
2.04474;-0.876351
13.1843;0.337532
16.7483;0.0811725
11.2758;4.50349
14.5598;-0.127123
-1.74812;8.12712
1.10674;0.450068
15.0639;1.48115
1.05543;-0.273603
15.2435;-1.687
13.1924;9.95613
18.1467;9.88507
17.0842;9.77707
0.0963038;8.3194
5.86799;4.3222
18.5628;4.49785
11.6507;5.49838
14.1982;3.67219
15.5625;2.07672
-1.67792;4.61219
8.90759;-1.68693
6.68873;5.64418
3.06575;0.046904
18.3964;2.42973
4.91772;6.53085
6.69501;-1.93996
13.5595;1.73182
19.8994;4.89652
4.43297;-0.911451
7.56253;5.80052
11.5864;2.43198
2.21369;0.856592
19.8723;9.13376
13.6361;7.50991
3.88588;6.70446
5.55718;7.16008
14.5321;6.86141
6.80781;9.78067
17.9986;1.92959
5.71906;0.681614
-1.15585;6.95313
3.02636;6.94743
-0.744261;0.686764
5.04725;2.19384
4.92141;7.05988
19.9897;9.18606
0.735074;0.29274
1.74486;-0.577783
0.615253;8.57143
18.0422;2.63698
11.3391;1.05423
1.29461;2.29342
19.8453;4.60132
5.46916;8.82395
17.3067;6.28449
0.760197;8.99135
7.60229;2.24721
12.5544;3.92256
10.7123;9.78274
16.5467;8.70929
14.2115;8.11077
16.1415;8.33448
-1.26024;9.938
19.5539;-0.169992
17.2673;8.68882
9.85615;3.78533
1.19558;6.26405
16.4777;-0.341322
3.25318;0.152837
-1.11519;-0.603721
17.1351;-0.011812
-1.28934;1.67494
9.43157;6.32642
15.5954;-0.830619
12.8668;5.7139
19.7776;2.95178
8.67856;7.77402
4.0248;4.22818
15.8054;1.04295
12.7733;6.22146
1.17491;0.525174
1.6791;1.47481
17.7802;-1.91447
7.4114;-0.345407
2.10367;3.61612
3.59327;-1.32431
11.9412;1.43851
5.97615;-0.160292
19.569;-0.0518694
3.51666;5.87409
15.7137;0.887761
-0.485916;1.48671
-0.786732;2.11212
15.8106;8.3738
11.1176;3.77306
10.0913;6.88684
13.2134;6.60204
-1.33697;5.08746
13.9272;3.49514
14.0271;8.92594
18.3706;9.79293
19.2697;4.71557
3.92429;1.95226
13.6847;0.996357
8.81738;9.56436
17.9291;1.56243
2.49556;9.69631
10.9234;1.11391
4.98212;2.76401
0.727468;8.9635
17.318;6.08297
12.3923;4.83532
6.58919;6.21199
1.52509;-0.627417
1.12974;8.66483
-1.45271;-1.18161
17.1726;9.90016
11.8123;-0.310808
5.06276;2.08923
6.59017;7.75281
4.69825;1.55599
0.411264;4.10571
3.96255;6.36437
14.9026;5.06073
0.0686966;8.70733
9.04441;9.66546
10.4489;-0.12544
9.91809;9.47531
16.492;6.42355
-0.445528;9.79368
10.9954;-0.853582
-0.877875;3.54615
-0.0812808;6.14602
11.2648;2.89899
-1.5687;9.92089
2.86163;1.88885
4.37428;1.96703
16.3234;4.72918
-1.39243;5.21418
1.2815;-0.540219
8.8561;5.81413
0.0629383;-1.28819
15.7626;5.62601
-1.65694;5.77524
5.42421;-0.964984
11.8763;9.13796
1.9993;6.18098
6.58752;1.22801
5.93285;9.91944
12.8995;2.56226
19.7073;8.7788
13.4937;1.31722
3.03403;4.44567
16.4184;1.07723
1.04306;9.83631
6.31786;5.58136
12.0258;3.66225
13.2041;3.33913
0.361824;6.48029
0.0430085;3.33784
15.4447;6.68328
6.20562;9.69674
6.91783;7.15989
3.36204;7.19128
14.6454;9.05175
1.21483;6.91967
16.0227;8.20465
-1.56571;-1.42362
6.52559;8.28328
4.69829;4.31017
16.5526;6.19063
1.46781;3.77002
1.39695;8.1847
18.3668;1.14115
10.2192;-1.77648
13.5448;2.18031
14.3291;-1.04522
5.10793;-0.228924
16.5436;4.8018
18.0977;5.19401
8.73151;-1.2841
5.54174;1.6841
18.021;2.35056
5.81088;1.57087
2.82871;5.9141
16.1152;-1.24657
5.52533;9.77257
9.95966;3.95761
16.255;3.6326
14.6811;2.62227
8.73623;3.57775
14.1381;0.762929
9.97629;-1.32037
6.31234;2.64719
11.716;1.49636
19.7089;-0.665017
5.72247;1.95487
7.20165;1.1328
13.2266;7.27957
10.2901;8.93927
7.52172;2.58471
19.4366;7.29839
5.98833;4.21614
3.96933;0.314542
19.7227;-1.64524
10.7175;3.70487
8.87626;1.73939
13.5243;-1.53497
6.10152;-0.998197
7.3724;9.90044
6.24663;2.95342
0.264946;6.71042
14.3319;4.25451
19.7126;3.21372
4.47914;4.54689
5.61382;6.72774
18.4079;1.84569
9.0479;1.48887
16.4467;7.28213
8.63959;7.91058
15.6676;-1.25978
4.62832;1.56939
6.21261;-1.91676
5.39644;6.89862
-0.0107462;7.14664
14.1316;3.58321
1.85011;8.03449
2.20499;9.00835
5.86316;0.136851
5.74046;5.82307
13.9202;6.37506
6.34315;5.81534
-1.59529;8.57694
18.7244;8.28258
12.4083;3.10762
13.0208;3.49595
8.72105;9.8086
14.6198;8.32745
19.8017;-0.900231
11.2478;-1.0231
16.7851;2.02514
10.0269;-1.65353
1.77598;6.85373
18.8172;4.34862
18.1494;1.57689
1.98144;5.67433
19.9119;4.72251
4.39772;-1.8273
7.71565;0.793877
17.168;-0.841485
12.4861;4.64844
10.1999;-0.250658
9.83791;1.71982
-1.85921;4.34889
6.83591;5.30287
11.4306;1.066
18.768;-0.114109
4.25619;-0.612373
17.6893;0.767289
12.1831;7.73021
9.631;7.90795
7.90832;4.29613
6.48916;6.89421
9.85953;7.9299
19.4282;2.92412
18.3288;5.58958
19.2164;3.74288
15.1214;4.0296
15.3483;7.41572
-1.3061;0.282288
6.65073;5.70427
7.80519;2.04658
15.582;6.76075
7.96272;6.32979
19.1347;-0.82954
9.11;3.87222
18.3104;9.46454
