1.97549;4.40777
0.778834;7.43887
6.20327;5.10877
7.16369;2.5701
6.05892;-0.211559
1.50797;-0.580149
5.07462;7.40179
3.185;12.8751
1.72268;4.27476
1.36639;0.877078
8.12128;-0.318677
1.2714;10.5458
7.99971;7.96375
1.0598;6.91103
2.59764;-0.508245
6.05486;6.11375
3.79256;9.63018
0.998114;0.549062
1.76076;11.6961
3.29089;11.1639
8.66866;6.4649
8.08958;6.37843
1.20001;2.53823
4.66298;3.54641
5.66549;8.37903
4.12938;6.4461
6.46737;7.40121
3.20906;7.50434
2.16319;5.64044
1.55274;6.40574
4.58498;10.834
0.333957;12.0317
5.44128;1.07211
0.373363;10.2032
0.493877;4.69995
6.02171;-0.747165
8.46311;6.9509
4.90582;0.0315271
7.38586;-0.115201
3.58582;5.30211
6.59818;11.0014
8.83813;5.32418
4.11598;3.74007
0.532624;8.76761
7.31604;2.2439
2.04001;3.51271
0.692955;2.69283
2.27856;8.54215
3.70604;3.12522
4.33628;5.5332
6.31618;1.11243
4.36245;7.99001
6.46928;-0.582696
6.44242;6.55244
0.837066;0.599474
8.9065;10.5659
8.74343;12.6028
2.50079;5.00354
2.79183;3.71864
1.13859;0.723354
5.11877;3.94449
4.0089;8.04047
5.55257;8.7805
2.94597;-0.597731
8.93939;10.3279
4.45851;8.73088
8.64023;12.7215
3.03486;8.50369
0.0892317;-0.25757
1.96466;0.440908
1.50551;1.91069
8.36154;0.942801
1.61579;1.89695
5.10836;5.8563
4.89574;8.71748
5.51549;0.578131
0.425553;-0.184288
6.82624;8.2993
6.81185;0.201214
6.23672;9.50192
8.05445;1.63703
4.0068;10.9695
1.5162;9.9537
4.8042;1.49734
7.51894;9.52933
2.53173;-0.961969
8.64001;1.94509
1.27339;0.953477
3.7556;8.92717
5.66343;12.4576
3.6287;2.38942
0.665849;5.30662
2.7033;10.6544
1.03238;-0.198657
8.2643;10.3075
7.26639;10.3847
8.96433;2.53607
6.01344;1.30305
0.314853;1.82744
3.08596;11.1859
8.5865;7.73863
7.85824;11.7968
7.51096;-0.795238
0.482318;2.52576
6.51338;8.56005
1.91789;0.776584
8.32466;3.01916
5.19635;2.1546
1.07583;8.68913
2.54311;-0.470902
4.49782;0.259213
7.65889;5.94113
3.08268;6.26807
5.94268;4.28506
6.48997;-0.955438
2.23133;8.45228
5.64634;0.694884
5.30298;5.46691
1.2212;7.99935
6.42386;11.0316
2.93104;11.9761
8.87668;2.50887
1.9255;6.89137
4.28366;3.66874
2.30175;9.61942
3.34147;9.5771
7.63626;2.11166
2.26172;1.67391
6.67268;11.7624
5.11648;5.47523
8.23305;10.4299
1.23912;6.59016
8.43738;9.1766
0.0366898;0.0244543
3.32739;9.04974
8.39316;8.73534
5.8023;11.8642
8.51414;11.021
4.34286;4.90768
1.72913;9.33606
1.62456;6.8876
4.44417;-0.594272
7.07095;9.43139
1.97977;6.37898
5.9103;10.0386
8.90628;7.00076
5.44406;0.781735
1.02273;6.59335
7.6875;0.647992
5.54001;2.13428
7.51997;6.67383
8.27333;5.72354
4.20302;11.1138
3.05007;12.2936
2.58526;6.43432
6.19048;5.54861
0.849803;1.5428
4.47065;11.3212
8.34055;9.03398
3.66439;7.16798
4.54667;4.55437
1.39419;0.54113
4.71607;2.75966
5.87216;4.29444
3.47635;2.75228
5.41846;2.10538
7.34535;6.29834
6.31859;2.96413
3.47925;-0.426518
2.09425;8.43368
5.14787;11.8874
1.27433;8.32972
0.91939;7.93663
4.91843;-0.595648
3.19539;12.351
5.51079;11.0432
3.15348;9.74107
8.73278;11.2415
0.321899;7.7188
2.27312;4.90838
8.01712;10.9647
5.79456;8.89719
3.38337;3.84269
8.91085;9.67518
3.48182;2.11904
3.92712;12.424
1.28983;7.09115
5.62737;2.43656
1.94642;1.40458
2.46916;6.99838
1.12861;11.4132
3.88387;5.66103
5.88492;4.6259
3.15164;8.65505
0.221597;7.43852
1.00506;11.8158
4.11634;9.5772
5.6012;10.6662
0.912785;7.57429
5.36232;5.83606
7.51714;-0.549755
4.0243;12.6997
5.49089;0.0137169
2.01618;10.5692
2.19747;5.9772
3.57913;4.17391
3.46528;10.6091
7.60818;-0.45524
2.07965;1.7375
6.55702;2.57972
7.18459;10.7632
1.53997;2.57922
5.36171;10.1085
0.800631;8.76033
3.65321;8.58681
1.66911;2.37609
6.4524;7.85642
1.97731;3.57845
6.34509;5.2121
1.38061;12.2884
8.47883;6.71515
2.86865;3.57973
3.42275;1.29728
3.29432;7.55929
3.23665;0.324305
7.80365;1.21081
8.41342;-0.465478
3.72216;6.42799
7.48479;6.03545
2.04964;2.32577
1.68574;4.78471
4.30834;11.6593
0.412153;8.77767
2.08143;9.51126
1.27914;4.38539
6.2998;0.179066
8.42178;-0.737974
3.70209;3.42481
1.64527;9.88329
8.34692;6.5941
7.84774;10.1231
6.30315;10.2951
7.4942;0.594931
3.0363;8.30064
5.5481;6.91146
8.11698;10.2527
8.80468;4.32827
6.37199;-0.662699
0.710962;12.1498
6.97408;2.09571
2.91545;5.64825
2.74807;2.63569
4.44232;9.03358
5.18175;8.46959
4.44656;6.04461
1.96951;4.12447
2.67925;11.8686
1.55547;0.825365
0.297975;6.14276
7.15243;8.0939
0.677717;8.75241
4.07993;-0.249601
0.694722;1.25853
0.699235;1.18662
0.90533;10.9363
3.39579;4.94344
2.94719;8.55711
6.15801;10.4948
3.59402;2.63964
